date,dswr,frbd,gzbd,gali,source_url,year,month,day,Gali1,GALI1
2021-11-24,82,99,32,32,https://satta-king-fast.com/chart.php?ResultFor=November-2021&month=11&year=2021,2021,11,24,01,01
2021-11-25,37,93,19,11,https://satta-king-fast.com/chart.php?ResultFor=November-2021&month=11&year=2021,2021,11,25,53,53
2021-11-26,49,35,40,84,https://satta-king-fast.com/chart.php?ResultFor=November-2021&month=11&year=2021,2021,11,26,17,17
2021-11-27,37,24,53,30,https://satta-king-fast.com/chart.php?ResultFor=November-2021&month=11&year=2021,2021,11,27,51,51
2021-11-28,31,42,90,67,https://satta-king-fast.com/chart.php?ResultFor=November-2021&month=11&year=2021,2021,11,28,07,07
2021-11-29,61,65,17,83,https://satta-king-fast.com/chart.php?ResultFor=November-2021&month=11&year=2021,2021,11,29,44,44
2021-11-30,06,,,,https://satta-king-fast.com/chart.php?ResultFor=November-2021&month=11&year=2021,2021,11,30,05,05
2021-12-01,,69,91,06,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,1,40,40
2021-12-02,74,75,29,49,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,2,09,09
2021-12-03,39,71,17,29,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,3,73,73
2021-12-04,69,09,42,06,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,4,18,18
2021-12-05,32,45,10,07,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,5,79,79
2021-12-06,07,82,82,17,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,6,42,42
2021-12-07,26,33,16,46,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,7,59,59
2021-12-08,13,97,72,47,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,8,41,41
2021-12-09,88,06,33,45,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,9,99,99
2021-12-10,61,02,90,43,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,10,58,58
2021-12-11,65,77,17,09,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,11,06,06
2021-12-12,30,88,97,78,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,12,23,23
2021-12-13,09,74,93,29,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,13,74,74
2021-12-14,62,21,72,02,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,14,35,35
2021-12-15,81,69,26,25,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,15,35,35
2021-12-16,12,68,38,64,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,16,99,99
2021-12-17,64,61,29,72,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,17,63,63
2021-12-18,22,74,33,29,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,18,83,83
2021-12-19,73,51,98,90,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,19,31,31
2021-12-20,72,68,75,13,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,20,19,19
2021-12-21,06,34,22,45,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,21,44,44
2021-12-22,15,13,75,81,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,22,28,28
2021-12-23,99,46,79,31,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,23,55,55
2021-12-24,34,31,10,73,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,24,21,21
2021-12-25,13,86,88,84,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,25,73,73
2021-12-26,61,33,78,21,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,26,34,34
2021-12-27,77,83,96,83,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,27,07,07
2021-12-28,35,77,25,73,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,28,30,30
2021-12-29,46,85,16,07,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,29,63,63
2021-12-30,04,88,95,28,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,30,93,93
2021-12-31,54,,,,https://satta-king-fast.com/chart.php?ResultFor=December-2021&month=12&year=2021,2021,12,31,55,55
2022-01-01,,96,15,85,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,1,67,67
2022-01-02,71,30,45,47,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,2,72,72
2022-01-03,53,89,39,70,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,3,45,45
2022-01-04,11,56,88,66,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,4,99,99
2022-01-05,81,04,90,05,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,5,37,37
2022-01-06,33,80,79,29,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,6,77,77
2022-01-07,77,08,40,03,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,7,00,00
2022-01-08,39,47,80,17,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,8,13,13
2022-01-09,47,68,43,85,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,9,71,71
2022-01-10,54,31,58,09,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,10,70,70
2022-01-11,77,10,78,72,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,11,27,27
2022-01-12,76,04,71,10,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,12,59,59
2022-01-13,28,28,76,67,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,13,23,23
2022-01-14,38,57,51,21,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,14,12,12
2022-01-15,72,21,40,42,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,15,85,85
2022-01-16,31,77,15,10,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,16,60,60
2022-01-17,54,12,02,87,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,17,36,36
2022-01-18,38,44,34,76,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,18,97,97
2022-01-19,58,80,52,84,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,19,49,49
2022-01-20,46,70,57,20,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,20,52,52
2022-01-21,18,78,74,78,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,21,18,18
2022-01-22,49,10,94,83,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,22,61,61
2022-01-23,41,94,43,36,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,23,66,66
2022-01-24,03,10,50,02,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,24,24,24
2022-01-25,71,07,64,60,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,25,58,58
2022-01-26,41,58,65,46,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,26,22,22
2022-01-27,24,12,29,68,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,27,11,11
2022-01-28,94,85,25,15,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,28,23,23
2022-01-29,38,41,97,24,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,29,41,41
2022-01-30,02,51,83,65,https://satta-king-fast.com/chart.php?ResultFor=January-2022&month=01&year=2022,2022,1,30,14,14
